resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,upload_id,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,workout_type,average_watts,kilojoules,device_watts,elev_high,elev_low,upload_id_str,average_cadence
2,XD'nt Semana 1 | 5/5,7810.8,3490,5786,155.1,Ride,Ride,5107365331,2021-04-11T09:33:47Z,2021-04-11T11:33:47Z,(GMT+01:00) Europe/Madrid,7200.0,,,,5,4,0,1,0,False,False,False,False,everyone,False,b8993821,"[41.461551, 2.247083]","[41.462061, 2.249772]",2.238,12.2,False,False,False,5444579728.0,b5954a09-aaed-4e1a-adcc-7b7180ec639d-activity.fit,False,0,0,False,41979529,1,a5107365331,u}`|Fg{uLEDBBEAH?CBDG?N@UCHDh@Ab@@d@BH^\hAxAjAjBfAxBl@r@BJQX[RqBJgB^[Te@ReEb@m@VeAp@eAx@MFGMi@h@mA~@]Ng@HONm@rAsAvAAHRj@?\BNZdAhAdCZbAZx@CI@B?E@BA@JHONEAc@XiA`A@EHHIPHXBFBE@FOJ?CB@]b@?G]d@eAt@aAlASb@uAzBu@zBu@|AiAn@YX_@ROVDLf@FpAFh@H~@VJ?JHBCSYKBg@|AYd@q@n@uAx@yAvAOJo@LMFu@fA[ZiAZyARe@A_@KQZMf@Uj@BXFHdA\v@x@hANl@XF?BHS?L@BDADECBGACE?AXILk@\UVc@fAETMPK`@MPOj@k@vAU^SHOVMNWh@IFS`@OLIl@a@hBMb@g@bAK`@O`ACd@?PFd@AH@ECLF@@AAE@DLBFADGF]DEPMTEPWHQEEcAhBB?OLGASMADDF?LLXPPD?z@c@\AlAp@LRt@v@h@PSCFK?BE?L@OI@CWKQ_@EC@P^N\RJLk@K}@sAP\Jt@h@DDCBMCG]A{@aALAKs@EMYWBHh@d@APM@BHCFDTl@v@j@ZX~@Vf@BPXb@FTDIB@CACh@?ICA{@D[Oa@e@WECBD@@KCEC?AF[Hm@p@SMQ?@BEBIPEb@IF?KIa@@]Es@w@eDGMCs@Oi@Ec@BBEsANgAJg@t@iBL]^gBTc@pBsCxAwDv@eCHMFQf@]LU@IEOYU_@Kq@DOKq@u@u@OIO@k@Zi@N]JEJA^NR?hBYhA[d@[v@aAf@[b@c@ZSRSl@a@h@g@x@a@TQf@m@`@uAEIBKl@gAh@m@Vc@lBwAZc@l@a@DUAOOo@Im@oAqDH?HIH@LILSTMB@FY?FDCNYF_@^i@`@c@~@k@HQE@F?i@iAKMy@mB]eAKs@g@iAG]b@g@JSb@g@n@c@LOJ[D_@Aa@Qy@CU@y@F]Zu@DSDGPEDKt@UlBo@h@YDGjEmANABURm@?Q`@WfBkBDM?_@BKLIVGd@WLM?OGUCi@Bk@Ae@UgAAi@@]OyAA[Dk@?e@Cm@m@oBGE[Ia@BUCUNMAHIm@D?FCAB@C??GBAESGGBDEB?DCAAGBEAA,2,10.0,100.3,350.2,False,162.7,44.4,5444579728,
2,Salida Rápida Semana 1 |  4/5,13847.2,4541,8717,420.0,Ride,Ride,5104158808,2021-04-10T16:53:33Z,2021-04-10T18:53:33Z,(GMT+01:00) Europe/Madrid,7200.0,,,,0,5,0,3,0,False,False,False,False,everyone,False,b8993821,"[41.461508, 2.246912]","[41.461678, 2.249886]",3.049,10.5,False,False,False,5441212024.0,CD388EA4-2F9A-4FBF-9B45-87C6508915E8,True,0,3,False,41979529,1,a5104158808,k}`|FezuLCv@tGzKVd@?T[TyDn@eBr@aEf@i@PmHvE{@d@}B~CO\@x@`DbID\Q\sAlAG\E`@_@X}@|AUHqC`Ee@t@_@dAmApByCrB]nAg@`EUh@a@^m@VuBHmDs@iAGcDuBcCmAeD{Cu@WeCWs@DiOlFu@LiB?e@Pu@bBQrADhAV`CVjAr@pAFp@e@rB{@fCq@d@kFtBOZIbAM\SRe@J_@Vw@rAiBr@aGj@UNM`@?d@b@~@R|@VRz@BXPPTPlAHNjEp@bAd@Xr@Nv@CnAXPPIODELLLBZKECa@RSIIQDJ@WI[Lq@t@UGe@_Ac@IuATeAd@y@RqDF{Bi@yBLyAu@iDi@wAwBk@oAs@kBy@y@Oe@sCkCEUe@w@W_Aa@i@mBeAY@u@b@yAAIGI[eAa@UOo@o@YGkBeBm@u@GOm@a@g@m@gAaBa@aAAQM_@Am@B]Ty@mAgBA_@e@qAOGGRT|ACz@a@f@}A~@Qh@B^|@dBf@fBtAtCyBwEgAuC?WNk@hCgBEeAQoADSRAt@fCz@hBBZMnAJr@rAdDhAtAlF|EzClB^NTAbA{@PCpCjAV\d@nBP\zDlEj@~@lB~Dt@hAd@R|Cf@jAl@`CGtBb@`D?jCy@dBW\P^z@VHx@s@nAEfAaAfAk@^GVDXK`BiCf@a@lDiE^SrCTObAExEH~BHVJFxCZRLVd@XLtAB|@KfCmArE}@jAqAbAmBQ_@?[HCKRGI?QDFCHBYACGHA_@Dd@EMFW@d@EGFB@GIOD_ArBsI`@w@pBqChC_HlAoAM_@c@]}@Gs@{@oAUCc@l@wAJKh@Rp@GxCy@jHuFxAuAh@eAj@}AzBsDb@g@zAgAh@q@AUk@eAgAwC|@}@HEDDAJFSCJCMNFGG?WJa@T_@vAkAd@OJOI[kA}Aw@{B_@sA_@o@AQJSIm@@O|@w@R]NEF@ADQGNIECL]Xa@b@IvAaAb@MnAcAb@Q`@_@b@SPUx@MVOPiATQXi@f@B`@RRKd@XNGFc@h@@b@Y`@e@|@AJJ?l@Ph@b@MGs@KWWSWw@_@_@eA_By@iB_AiAOa@Pi@@WVQ?MTYG[VKl@Bj@MOG?_@Qe@SgBCoBUqBKIg@A}@`@K[Ce@TKAG,2,10.0,98.2,446.0,False,458.9,44.4,5441212024,
2,X5 Subidas a CanRuti Semana 1 |  3/5,19231.3,5365,6235,545.4,Ride,Ride,5086216861,2021-04-07T16:03:39Z,2021-04-07T18:03:39Z,(GMT+01:00) Europe/Madrid,7200.0,,,,0,5,0,1,0,False,False,False,False,everyone,False,b8993821,"[41.462017, 2.249912]","[41.462034, 2.249714]",3.585,13.0,False,False,False,5422465822.0,54f03a34-ac2b-4b01-b0b4-63ea77f56e41-activity.fit,False,0,2,False,41979529,1,a5086216861,q`a|F}lvLGSI@C`BPENRQaAEJFL@UJLOSgDFOQaA@GVJT?Sw@ToAdCc@^eBd@oB|AeArBcDbJYdB{AvDCd@m@W?v@aBbEwBxC}@\yAu@aAgAuCgEeAYqADyB|@wCdBY`@g@fBQ`HYxAk@`Bk@j@[fAk@`AaBxAwBt@_BLu@Q{A}@iAK_En@_A?}BnAs@L}Da@NNnE\hEgBrC[~ALpB|@jBH`FuBvBqBh@URaBv@oDb@gHRcAzA{BbEoBjAGdA\tAtAdBrCfBvAbA@qA[o@_@yEmGqA_@o@@qGzCs@v@i@pBIvESnCs@lBs@n@i@jBkAp@a@h@iAXw@d@yATo@GaBgAWFw@UcGf@cCpAw@PiEo@xE|@|DqAtEo@vATTUfD~@nBc@nBiAt@u@n@eA^gAd@e@b@aAXoANkBHuEb@aB`ByAzEqBpAMv@Zf@`@pCbEn@p@t@V~@D_BOq@_@uBmCu@sAu@m@sBOwFlCqArAc@rBMtEMxAm@dCi@d@eAhCgD~BgAXeACqCkAONy@O}CPq@JuEnB{@?qDm@fA^zC\fEwAvDe@fALbC`A`BFtBw@xC_B~@sAv@KPc@RK^_AnA]hAoAv@[PkAVPbBTTb@T@jDiRoB_@sA@eEhByB`Ba@r@Ib@Y~Hm@nCy@`Au@pBkE`D}BPsAc@y@k@MLo@YaH`AwD~AiE_Ar@ZrD`@t@GzA}@fBc@~DK|ChAz@JtA_@jE{BvByBA}A@Jn@wBb@wBDwFXyAp@kAzF_CrAIlAVf@`@nD`FrAv@v@C{@B{@YyCqEqAuAsAWs@Dg@Zg@t@aADwBz@YZw@LQT_@dBB|@\LDlAI|BQrAIZaBzBu@rBwAlAgAl@iCn@gAMuAaA]Hs@WsFx@_DjA_ABwC_@GJdA@l@\vAPd@IlBcAlF{@vG|AnAUjCuAvA_AdBgBCgBd@qARoAf@{Ip@wAzAkAvBaADOa@[kAh@aC?BPIMw@Z]hAQRo@QyALk@IMqAhBoBXm@dDeDPq@C{FFUhFiG\A|AqBNAL_@C{@eAsByAkEq@wCKqABgASk@X_AIyBf@OJyA}@m@OBD^b@ZFVa@fIpBPfDv@jBQRQD[Gm@@}DEUKCJL~Dh@dL]THhCtDRrBP~@tB~E|CUf@PFKr@|Ab@MTZxAR`@GnAm@^PV\,2,12.0,130.4,699.6,False,195.1,47.1,5422465822,
2,TRX y Pierna Semana 1 |  2/5,0.0,2513,2513,0.0,WeightTraining,WeightTraining,5079879807,2021-04-06T14:47:42Z,2021-04-06T16:47:42Z,(GMT+01:00) Europe/Madrid,7200.0,,,,0,2,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,False,False,False,5415864398.0,b68cfba0-2527-476d-ac4c-a739dc76ea9d-activity.fit,False,0,0,False,41979529,1,a5079879807,,2,,,,,,,5415864398,
2,Con el Papa. Semana 1  |  1/5,10482.8,5082,5848,324.0,Run,Run,5072871551,2021-04-05T09:44:28Z,2021-04-05T11:44:28Z,(GMT+01:00) Europe/Madrid,7200.0,,,,8,2,0,2,0,False,False,False,False,everyone,False,,"[41.462041, 2.249762]","[41.462224, 2.249633]",2.063,8.1,False,False,False,5408531512.0,161e8d10-0435-407a-8e48-c72334001142-activity.fit,False,2,0,False,41979529,1,a5072871551,w`a|F_lvLBTt@f@mAmAo@BwDe@Gn@o@^k@t@mARw@`B{@d@y@p@Wb@_@RI`@i@t@gAbDe@T[dAMx@IPElAbAlCVzA@n@\p@b@fB|@fB\fAnAfBw@r@s@lACTL\OX@X\dAPbAf@`AfAfBXNICUf@}AxAEb@H^]PyAvBg@RY\aCtDBJc@t@i@bBkBrAm@r@XVlA@rBn@BLGBKHc@rAs@r@o@Je@Zi@v@UHe@x@sBdBmBt@mARm@?WMu@kAw@m@eBQ{@i@AGJDcAy@WL_@|@E\c@AUPmBmAESOCWPk@zAc@T]|@a@HkBbEu@z@Il@Q`@]Rm@t@WHa@]Ku@QU_AgAoA}@[a@kDeAo@B]KO_@UcBMYe@a@Q}@a@Iq@q@iA[W@iE}@m@g@mA]wAaAwAoC[mAk@q@iIIYdAORaAb@i@h@]Hq@~AEr@m@L_@h@[HUXKMYRKr@OVCj@s@t@q@`CWFcAdCs@t@U@[|@SHE^MPAb@SNGRYA_@`@o@DAZGYB`@h@\T^IZc@DIRHVRNA`@VRAZHHMd@Tj@Nt@IX`Ax@BhARd@n@f@nClDxAt@Xp@BXX|@nAdB~@pBd@RbBAvAt@lCMvA`@rEFt@WAo@|@LfBOPLRz@\@p@Wf@e@fAOjAcAf@Sr@GLH`@O`BmCv@k@hCiDl@WvCHBVUt@E~@D|CVpBRZv@b@`BBLNH`@XVf@F|@KdA]j@a@dGeBlBsBn@uAEkBDg@n@oD`AaB@y@F[~BkDf@_BfAkCb@a@|@uA?e@{@cAs@Ba@u@uA]?Sf@uALSdAP~AW~@[tCyBd@k@VCfCaBr@s@V_@Hg@Xo@H]Dm@t@w@ZMXw@?YHEMm@[UAQa@m@VEl@c@Vk@lAsAL[IYRy@OC?]v@u@H@HPCcAl@k@@MvAkA?OUo@_BsDe@mBa@i@H]Cc@NOGAn@[^w@VQAK_@i@Ig@]_@c@_A_@OEg@MSDSG[a@s@{@_CE]D[JMMi@UUE[w@wAhA}D@MKW?M~@eA`@qAj@_@p@qAnBcBdAYj@_@bAwAb@_@b@y@NIfEd@,2,0.0,,,,337.8,45.3,5408531512,75.3
2,Enseñando Trialeras,18187.8,8068,12382,548.7,Ride,Ride,5069769932,2021-04-04T14:59:37Z,2021-04-04T16:59:37Z,(GMT+01:00) Europe/Madrid,7200.0,,,,70,2,0,3,0,False,False,False,False,everyone,False,,"[41.462036, 2.24976]","[41.462111, 2.24976]",2.254,23.9,False,False,False,5405266688.0,57cc485f-32b9-469e-aa93-a42fcb8478b1-activity.fit,False,27,0,False,41979529,1,a5069769932,u`a|F_lvL\p@MbARbBS?aAvBnAxCx@v@PIY]OE`@v@h@MOMI^k@m@Ld@n@WD{@S`A_@@^SBVOW_@HP^By@f@c@LZ?Ck@bCjHhMcA|@wCv@eBAmErA_GnDyBx@i@tAcBfBFn@ZPRzAz@lB`@tBHPTOBTaCvBDbAWPS`AmF~F{AnEuDdDvB@pCv@Si@g@nB_ArAiIpGgBZaAj@uAOo@fBAf@~@NbA`A|@Tx@dAbCJl@xCxArBc@pAaATGXm@b@a@`BeAd@kAjDw@@o@e@kDpBgBjCu@ZLp@Ib@cCrC{E|@wC|AyBA_AeAaBMsAaAI_GFqAV{@cDOmFbGeB`CqAPuC`BeCz@WCs@kAcFnAuDFgCs@cCZs@k@uBo@y@Dg@e@uD{Hm@o@u@Ku@sAaA{@s@kCm@kAuBm@gAbAcAIYe@sCsBm@KsCkCwAoBkB}DA}@^cAaA_Ba@kB]i@QPNbD}BnBMt@fBvEv@fAJz@OMJ@^tCrAr@bAvARdAItASVaB`AmARKxA`An@hBjDjApAtBnAJvAPF^oAJiCrApAPIb@mCMeCbBgE~A_CjAq@rAUJRQUrATHw@fAm@dBf@^yACaBPc@ZCf@o@f@wA~BU|Ck@RoAKgCv@yEGq@APXGj@f@FxBPf@lAVvBhBxA[~@mAbAc@f@dAr@Cz@mApA]h@m@SI\GbBp@fDRxAz@f@EV_AQ?Df@n@dAJ~@cArEm@dA}GlC]vBsAx@{@xAmDbAiED_@hA`AbDlBn@n@pBfDX~Av@`@fARhCNEQWz@HhDwAMOpAKj@}@lBBt@}@xAc@h@qA`CmCL?AZ_@hAJhHNb@pAt@dB@~@z@vACfL_DrBmDOaAZFvB_DnCeBjCXb@{BhA{Ad@If@cBvBqAZm@Gc@GTrEaEb@_AoAVp@yBd@c@\oD]Sm@aCF{FvAuA`AIHo@b@g@s@uCDLkBbChDeEzBiBDM_AsCeAiB?UbBw@a@d@Xe@WH^BYXh@UGKU`@TQe@YPEFLKKG`@PKG\NAF[AkArCcCiCeF}@eESg@vBoBh@mAb@I]e@@}Ap@gBvHoD~CiAEy@xCgCVeBIKHVGKp@Kq@PRX\o@e@VHM|@UiDtNfBkMHf@`@a@s@N|@SISe@Rf@a@e@\RRVq@[qEFwA}@_JkAOw@Vc@SJSOBCWO?,2,10.0,84.4,680.9,False,458.9,44.4,5405266688,
2,Hermita de Bruguers,3971.0,3818,16707,240.9,Walk,Walk,5061510826,2021-04-03T09:12:43Z,2021-04-03T11:12:43Z,(GMT+01:00) Europe/Madrid,7200.0,,,,0,4,0,1,0,False,False,False,False,everyone,False,,"[41.314288, 1.961712]","[41.314558, 1.961672]",1.04,4.2,False,False,False,5396587569.0,38a9077d-6684-4f35-8cc3-e1164e4fbfe3-activity.fit,False,0,0,False,41979529,1,a5061510826,ged{Fuc~JEK@??H@DBCBTC?DFAOK[c@AGD@L?GCJEBCA@AEL@DC@BAEB?ABBBG@BBG@BQAIFCD@JCJ?T@XFP`@FHHBCXXLB^AHH^PBBED?CDAFBDLB??CHHEA@G?DDATp@HH@LBD@AC@BBTLX@CLUBCGBBAFJBBELFFXJ@@PPR@PONGAIKB@KAB?@NBB@KCDECIF?ESEAKWMBCSBDFLf@D@Vb@BJCBDIH?AEB??D?EHB@ENXHXHD@HADJb@IBILG\EFFTCf@G?ATMHADGJ?\DZAXCDIAYJDN?E?FGPKLAC@v@Dd@EJ@CG^@VGp@c@A[IIED?GCEM`@B?DE@UKFTXJd@@ZEBBEABFC@BECAGFFEAGE\L??DD@PELe@DIXKGACDQ@ETA`@IHQ?EMCABa@EDD?CDGC[J[GMOOCOQ@?MW@CDHDEB]IOABDCF@?DDJ\`@VJJRCKg@S[g@COTe@BYU[?QIKCSI?GQE@?FIEB?@QRPBLH?C?@HHFDNCDBd@\GOH@BADC?HIEEKNLI@GCFBDGAEXBNBUAQDEBQ?FDJ?IEB?AAA@FOn@QLNWH_@DA?G@@CC?MK[KGU[CJFF?KJSC?EK?C?LLAOI?CK?@CFF?CFTA??AB?CBBAIBCKBOGHFDCOGCB??DGAPF@CCFKED@HHDf@R\BXHDFKEAB?AAAH?GFACBB?CBCAB@B??EG?BCABBCABC?D?ACBBCA?DBGBBMCHB?D?ECABCAD@@C?DC?CADBCC@?EBDIDFECCCB?CBA@FC@ARQVCLBDAPILCPE@BBDTHD@EBH@CABHHZLHAVMRW?k@A@ACHWAIDYAIBCA?@ICG@OBGCYDWBIPKFKGa@?U`@w@JIAMHICAAGBJCGAJ@AAKFCEF@BA@@IAEEGABBCFs@@s@GGIw@GQKDEE@CGADB@F?C?DG?KQCMc@y@KAp@NRPJA@D?G@BBCEDP@JKBB?EB@MKIWKEAIEAKIMY?MNG?Ce@IGESY?OCBAAAQQI@EA??DC@DMwF}OtF~OA@JDGGEBiHySlHtSKCFB@?AEO?USKB?EGKIEI?WWE@?H@CEE}@UCKA?DBABAG@GYq@CQFSLQ?LJ@@DEIB?AM@CALQF@HIVC^@^GNARHS@BIABG?E@P?CFM?c@DOJODO?UEKWHJBH?AIAF@CHBECH?,2,,,,,377.0,235.5,5396587569,49.4
2,Chill Trialeras,17620.1,7239,13630,737.7,Ride,Ride,5042458680,2021-03-31T06:27:45Z,2021-03-31T08:27:45Z,(GMT+01:00) Europe/Madrid,7200.0,,,,56,3,0,2,0,False,False,False,False,everyone,False,,"[41.462038, 2.24976]","[41.462033, 2.249752]",2.434,12.3,False,False,False,5376593084.0,09384137-f6c1-40e7-ba9c-761de1d8349e-activity.fit,False,12,4,False,41979529,1,a5042458680,u`a|F_lvLj@dBLhDYXq@@Qp@x@fBn@^Zz@IMx@OGa@UG_@\Tf@e@YJM\b@L[KWYHAPb@v@g@s@LVeBePd@jAV~DWb@gATFn@bBjBTbABg@ABVRSPd@mAs@ZDh@U[RXIEt@US\Vu@MOc@p@JULEHPMVQYf@CC~@NWKKc@HESN`@a@Of@V@rAjHzLk@f@gFtAqGp@iJfGaC`DMvAjDdJETsBpAL|@YHmAtBPjAvAvDcCfBcApA_BdCaBvDcFhD_E~CsDb@oByBuCu@{AwA[zAg@n@[U_ADw@cAUEyDdFmEhIu@x@aBhDmBlFUpA{DrHk@rBkDrEcAD{CvAHL{AP{@r@e@kA[QsFxA_D@{Bk@wBPyAs@sDe@o@{@kAgCO{@eA}AcEkDk@kAk@cC_CoA_@@_A|@e@EeGmEsEaFkBwDV_CCa@s@u@iA}COTLxCWb@iB~@Ix@~CnHDVMFf@zCfA\|AvBNdAOzAwBjAoEn@[lAkA~A[|@i@X_@HgC{@{@@M`Cc@j@{@I_BZaDEhETxB_@TWNeCLKrEhAn@k@hB}DJw@r@ISALIDs@YeA{BsAk@kAi@ISWIYP_CYaA]Yu@PWf@Hl@t@z@a@lBx@tDSlB_BCiBsAsB{@cAVa@jD_\ePjCrFAWNO@^t@jA`@pA@r@]r@Et@n@nEGlBZzCn@~@VnAn@b@bAdBD\h@Xt@mBEkBl@iBEaAv@iAb@K~@ZlBGv@Z|A?bDm@`@]Ry@jAo@jCVpAoBvAcB`C}@HrAbAr@pArCzAjBtBdAR|A\gANoCpArAZM^qEUkAn@eBzC{Ej@_@x@?h@a@V\UW~A?Fm@fAk@fB^VmAN}BnAw@^_Bv@[|@DbDg@VgAOs@@{At@}EK_@JQz@l@FrBZv@fB^fBzAjA[p@qAx@_@L@V|@lAIN]~@k@rASn@aAjAv@`D`@GGpAf@r@Ef@m@bBZnFfChAtABs@~@kAEuCpDuAzADh@`@fDqDtAjA~@@\Z^[XkBH?n@|@hDz@|B`CdEg@pKkIrD}GnEeEDu@iBsFxAaAGe@R_@dCuBaEgKt@sBfBuAG{@_AYMWvAmDpEwCvG{B^cAhCqCG]b@O~@iAQ}AJeBg@aDE{A[oDcA_@o@J[Y_@HBLYUJC,2,10.0,92.3,668.1,False,458.9,44.4,5376593084,
2,Explorando Trails,27110.3,9347,15263,404.6,Ride,Ride,5028065985,2021-03-28T14:59:37Z,2021-03-28T16:59:37Z,(GMT+01:00) Europe/Madrid,7200.0,,,,22,3,0,3,0,False,False,False,False,everyone,False,,"[41.462074, 2.249774]","[41.462067, 2.249765]",2.9,12.4,False,False,False,5361517804.0,01dfab42-21a9-4535-ab7c-e4b2803f40ed-activity.fit,False,9,2,False,41979529,1,a5028065985,}`a|FalvLn@|@@~DgAnA@l@jAtBv@BPHg@?N`@LOMBW?V[Ed@GYU@Rd@|@AKoAc@d@p@J]GAPYZ?_@Bf@j@m@Wh@MABc@MPTOF`@iAMx@PKG@zAV?Pp@~DhGj@jAQEn@j@C\oFpBqHp@mJdGcCtCMTXXCz@|CxIuBjBLx@qAlA{DpFyBpF}C`CxF~@SE{@~BmApAoHvFyDbAiASm@nBFd@dAFhAfAz@J`ArAfCDFbBt@dBbAj@a@j@Ir@{@Tw@x@i@`Ba@HgAbBg@hB_AG_@c@_EfCmBvCY??WATJt@Kd@mCvC_Fx@gCpAeCAu@{@cBMkAy@K{H^kBRf@e@YNCg@FgAdBz@oAx@][F?PLOuCOa@PqEdFsAzBi@Zq@GmBjAkBf@l@v@BfAIoAP\@hAt@?}AMf@V`AQr@b@l@dALzBVb@MAGc@ZaAj@hB|@lRf@~CfB`@pA|@~CRxDvApCjBxAtBzCzBVbADfDl@jDp@z@|CpA`ArEj@fAhBhHBjASz@hCNnAhAJjEc@rDt@pBFjApB|BEO~B\bCzBbAhDpDlAcDcA]c@y@wCqCcCuBQkFiFM{AJkCc@gARe@Ig@n@Kh@VZ{@OHP[Yg@uD]REUQWd@w@HeAjAgCpAkB`CcBZ_@rB}ArAiANmAs@m@CsBVcBnD?`Ba@~B[CgA_BqA`@?VFSfAW\\q@o@}@b@@Ed@pBn@jBIEHxBYnDlA}@vBmA^JZdBAZy@`@o@pCi@lAi@\HTZY{AnBc@tA@pBbDhBp@jBFdBbB`BWdDsBhBMb@hAlB@b@aB_A_@Cc@d@nCdAdAvCjC|ChHjEbGxFdB~BpAnCn@^pDw@tUoDpDz@~B[dGWlCNnDu@^i@t@qCvGcJbFuNl@YdAXtDfCXQPcC`@}ARmFn@wFHeDz@}Ja@a@eFq@IO^q@a@XTUMHI\j@f@fFdAqAvSj@bBtJ[jAk@Xm@fHwKbFiFO[pAc@vGwGxA_AxBoCfD_CNk@vB}BpIgHnnC}cD{BeBk@QoCxFuA|EwAL}KgJmO_K_FyEaBy@oNoL}CqBmAsBgNeKk@cAaCk@qPeMcPmN}KoL{@wAsEyEoDcDsQiTqJcKyBkCaD{FwF~EaBfB_@~@CQOf@yGlHmBrEs@h@qBhJcCdGwAxB]Zq@Es@bAgAVoCUm@^Y],2,10.0,64.2,600.1,False,289.3,7.1,5361517804,
2,Caminata mañananera.,15465.4,7615,14076,667.1,Walk,Walk,5025566640,2021-03-28T09:07:18Z,2021-03-28T11:07:18Z,(GMT+01:00) Europe/Madrid,7200.0,,,,0,2,0,1,0,False,False,False,False,everyone,False,,"[41.462047, 2.249753]","[41.46205, 2.24976]",2.031,24.9,False,False,False,5358900618.0,3f5e03ac-ae24-495c-b819-7d6b00f04621-activity.fit,False,0,0,False,41979529,1,a5025566640,w`a|F}kvLBVt@l@Bb@LDWIQNFD@x@LFB`AZdCBjAYG?\^~ACp@j@TBl@Zf@GHDp@[n@{Az@e@~@Et@mEp@gBx@sAdAUn@gAt@QnAA|@Z|@Cd@Qd@o@HIh@O`@YREX[LXZWHKZ\\Pv@F~@n@p@b@lBLL_C~B?lA[UYrA}@v@Wv@_Av@Oj@g@L@^]Vc@lAMvA_A\aA~@OZ[HO\h@NfBQVd@r@L@Z_@b@WfAo@h@CVe@FmCbCII_DfCL?]Rq@H[X]OeAG_@J[r@?p@SZBT\Ur@XXz@RNTGj@@Xv@h@b@dAC^NVKH\GF@\r@nABZNRX?Lv@TJHv@XB@l@t@pBCn@v@fA^|APtAIt@NBg@nCY^u@Lw@j@gBr@TdBShBZ^nAXLRr@?zB`@OzA[`ARGCOL\YKo@R}@bAaBv@It@Qf@w@x@S?Of@{@b@M`D]rA]f@UN]AQIe@f@i@DMOBW_@iAA}@HQsB[pC~D@x@G^S\]DWl@e@CS{AQMIa@QEBMWISXKfAo@h@]OSu@mAFWj@KHNVE\Hl@Iz@FBOl@Dn@HTVUh@d@Bd@V|AJLKJFXd@\KD@Lr@NHQLFzA_@`@b@\?^n@pB`@ALz@?VLJLINBb@K`@SRIr@KIi@PUWJXYKYi@OBH\d@b@BPMS`@tAq@`Am@H^EoAXe@|@Ib@QRDjBIzAcAh@Ud@Db@Ev@RZBt@b@d@AXPR@h@Vl@?r@P^St@LRCJQAGYWZFYNCHRb@F?JfBHdAx@GFG?Ir@WHu@SSJXdAYVJd@d@h@a@jAA\[^Nd@q@VFNGBNIMe@IIHFFq@bf@hDef@kD`g@lDag@mDLv@JGT_B?q@Lg@Sa@Ky@`@[Ec@p@CXPD]Z_@@m@WLa@a@s@S@KGCgBNCKnBiC{@vBDn@w@QN@DsBEGNM?Qo@yAa@qAE_AQMQ_A][Gw@_@y@@Qe@aAPe@}BkA{A[CiAw@eC?sE]EUm@i@YcBuAc@o@Oq@}@OMM?GKRH@G[HI?HKKVZc@a@b@b@}@g@d@XaAgA[MwASa@g@]Ow@HoAWUUsA[h|AuhE,2,,,,,304.0,47.9,5358900618,
